0.46995,1.5192,-0.46995,-0.11317,-0.040532,-0.5085
0.45365,1.3791,-0.39396,-0.069236,-0.035428,-0.49231
0.38084,1.241,-0.3825,-0.034296,-0.068484,-0.47159
0.27097,0.30966,-0.2739,0.17966,-0.85922,1.0913
0.24416,0.27843,-0.24679,0.17431,-0.7495,1.0735
0.26436,0.24555,-0.2281,0.15674,-0.59176,1.0887
0.23811,0.22076,-0.20556,0.15313,-0.47699,1.0368
0.21446,0.1985,-0.18522,0.14658,-0.37757,0.97466
0.19314,0.17849,-0.16688,0.13799,-0.29402,0.90704
0.17394,0.16051,-0.15034,0.12748,-0.22743,0.8372
0.15667,0.14479,-0.13546,0.09523,-0.20268,0.76761
0.14108,0.13022,-0.12201,0.08967,-0.13833,0.70639
0.12704,0.11713,-0.10989,0.083688,-0.086313,0.64624
0.11439,0.10535,-0.098973,0.077581,-0.044768,0.5885
0.103,0.094768,-0.089131,0.071546,-0.011942,0.53394
0.092735,0.085249,-0.080263,0.065705,0.013725,0.48297
0.083492,0.07669,-0.072274,0.060136,0.033575,0.43574
0.075168,0.068994,-0.065076,0.054885,0.048734,0.39225
0.067672,0.062071,-0.058593,0.049976,0.060122,0.35237
0.060921,0.055846,-0.052754,0.045421,0.068481,0.31595
0.054843,0.050246,-0.047495,0.041216,0.074405,0.28276
0.04937,0.045209,-0.042759,0.037352,0.078366,0.25259
0.044442,0.040678,-0.038493,0.033814,0.080743,0.22522
0.040005,0.036602,-0.034653,0.030584,0.081845,0.20042
0.036011,0.032935,-0.031195,0.027641,0.081918,0.17799
0.032415,0.029636,-0.028081,0.024965,0.081168,0.15774
0.029177,0.026668,-0.025278,0.022535,0.079761,0.13947
0.026263,0.023998,-0.022754,0.020332,0.077837,0.12301
0.023639,0.021595,-0.020481,0.018336,0.075512,0.1082
0.021277,0.019433,-0.018436,0.01653,0.072881,0.094901
0.019151,0.017488,-0.016594,0.014897,0.070026,0.08297
0.017238,0.015738,-0.014936,0.013422,0.067012,0.072284
0.015515,0.014163,-0.013444,0.01209,0.063898,0.06273
0.013964,0.012745,-0.012101,0.010887,0.060729,0.0542
0.012569,0.01147,-0.010892,0.0098025,0.057544,0.046601
0.011313,0.010322,-0.0098032,0.0088242,0.054376,0.039844
0.010182,0.0092895,-0.0088234,0.0079425,0.051252,0.033848
0.009164,0.0083601,-0.0079416,0.0071478,0.048193,0.02854
0.0082479,0.0075237,-0.0071478,0.0064319,0.045216,0.023854
0.0074234,0.0067711,-0.0064333,0.0057871,0.042336,0.019726
0.0066813,0.0060937,-0.0057902,0.0052065,0.039563,0.016103
0.0060133,0.0054842,-0.0052114,0.0046837,0.036906,0.012932
0.0054121,0.0049356,-0.0046904,0.0042131,0.03437,0.010167
0.004871,0.0044419,-0.0042215,0.0037896,0.031959,0.0077656
0.004384,0.0039976,-0.0037995,0.0034084,0.029676,0.0056894
0.0039457,0.0035978,-0.0034196,0.0030653,0.02752,0.0039032
0.0035512,0.0032379,-0.0030777,0.0027567,0.025492,0.0023751
0.0031961,0.0029141,-0.00277,0.002479,0.02359,0.0010762
0.0028765,0.0026226,-0.0024931,0.0022291,0.021812,-1.9601e-05
0.0025889,0.0023603,-0.0022438,0.0020043,0.020154,-0.00093616
0.0023301,0.0021243,-0.0020194,0.0018021,0.018614,-0.0016949
0.0020971,0.0019118,-0.0018175,0.0016202,0.017187,-0.002315
0.0018874,0.0017206,-0.0016358,0.0014565,0.015869,-0.0028141
0.0016987,0.0015485,-0.0014722,0.0013093,0.014654,-0.0032078
0.0015288,0.0013937,-0.001325,0.0011769,0.01354,-0.0035101
0.0013759,0.0012543,-0.0011925,0.0010577,0.012519,-0.0037336
0.0012383,0.0011289,-0.0010733,0.00095052,0.011588,-0.0038895
0.0011145,0.001016,-0.00096596,0.00085409,0.010741,-0.003988
0.0010031,0.00091436,-0.00086937,0.00076733,0.009974,-0.0040378
0.00090277,0.00082292,-0.00078244,0.00068928,0.0092813,-0.0040469
0.0008125,0.00074063,-0.0007042,0.00061905,0.0086582,-0.0040222
0.00073125,0.00066656,-0.00063378,0.00055587,0.0081002,-0.0039699
0.00065813,0.0005999,-0.00057041,0.00049901,0.0076028,-0.0038954
0.00059232,0.00053991,-0.00051337,0.00044786,0.0071617,-0.0038034
0.00053308,0.00048592,-0.00046203,0.00040182,0.0067725,-0.0036979
0.00047978,0.00043733,-0.00041583,0.0003604,0.0064315,-0.0035825
0.0004318,0.00039359,-0.00037425,0.00032312,0.0061348,-0.0034602
0.00038862,0.00035423,-0.00033682,0.00028957,0.0058787,-0.0033337
0.00034976,0.00031881,-0.00030314,0.00025937,0.00566,-0.0032051
0.00031478,0.00028693,-0.00027283,0.00023219,0.0054754,-0.0030764
0.00028331,0.00025823,-0.00024555,0.00020773,0.0053219,-0.002949
0.00025498,0.00023241,-0.00022099,0.00018571,0.0051967,-0.0028243
0.00022948,0.00020917,-0.00019889,0.00016588,0.0050973,-0.0027032
0.00020653,0.00018825,-0.000179,0.00014804,0.0050211,-0.0025867
0.00018588,0.00016943,-0.0001611,0.00013197,0.0049659,-0.0024753
0.00016729,0.00015248,-0.00014499,0.0001175,0.0049296,-0.0023696
0.00015056,0.00013723,-0.00013049,0.00010448,0.0049103,-0.0022698
0.00013551,0.00012351,-0.00011745,9.275e-05,0.0049062,-0.0021763
0.00012195,0.00011116,-0.0001057,8.2189e-05,0.0049156,-0.0020891
0.00010976,0.00010004,-9.5131e-05,7.2679e-05,0.0049372,-0.0020082
9.8784e-05,9.004e-05,-8.5618e-05,6.4114e-05,0.0049694,-0.0019337
8.8905e-05,8.1036e-05,-7.7056e-05,5.6401e-05,0.0050111,-0.0018655
8.0015e-05,7.2932e-05,-6.935e-05,4.9454e-05,0.0050611,-0.0018034
7.2013e-05,6.5639e-05,-6.2415e-05,4.3197e-05,0.0051184,-0.0017473
6.4812e-05,5.9075e-05,-5.6174e-05,3.7562e-05,0.005182,-0.0016968
5.8331e-05,5.3167e-05,-5.0556e-05,3.2486e-05,0.0052512,-0.0016519
5.2498e-05,4.7851e-05,-4.5501e-05,2.7915e-05,0.0053252,-0.0016123
4.7248e-05,4.3066e-05,-4.0951e-05,2.3797e-05,0.0054033,-0.0015777
4.2523e-05,3.8759e-05,-3.6856e-05,2.0088e-05,0.0054848,-0.0015478
3.8271e-05,3.4883e-05,-3.317e-05,1.6748e-05,0.0055694,-0.0015224
3.4444e-05,3.1395e-05,-2.9853e-05,1.374e-05,0.0056564,-0.0015012
3.0999e-05,2.8255e-05,-2.6868e-05,1.1031e-05,0.0057454,-0.001484
2.7899e-05,2.543e-05,-2.4181e-05,8.5925e-06,0.0058361,-0.0014704
2.511e-05,2.2887e-05,-2.1763e-05,6.3969e-06,0.0059282,-0.0014602
2.2599e-05,2.0598e-05,-1.9587e-05,4.4206e-06,0.0060214,-0.0014533
2.0339e-05,1.8538e-05,-1.7628e-05,2.6422e-06,0.0061153,-0.0014492
1.8305e-05,1.6684e-05,-1.5865e-05,1.0423e-06,0.0062099,-0.0014479
1.6474e-05,1.5016e-05,-1.4279e-05,-3.9641e-07,0.0063048,-0.0014491
1.4827e-05,1.3514e-05,-1.2851e-05,-1.6897e-06,0.0064,-0.0014526
1.3344e-05,1.2163e-05,-1.1566e-05,-2.8517e-06,0.0064953,-0.0014581
1.201e-05,1.0947e-05,-1.0409e-05,-3.895e-06,0.0065906,-0.0014656
1.0809e-05,9.852e-06,-9.3682e-06,-4.8311e-06,0.0066858,-0.0014748
9.728e-06,8.8668e-06,-8.4314e-06,-5.6703e-06,0.0067808,-0.0014857
8.7552e-06,7.9801e-06,-7.5883e-06,-6.4218e-06,0.0068756,-0.0014979
7.8796e-06,7.1821e-06,-6.8294e-06,-7.0939e-06,0.00697,-0.0015115
7.0917e-06,6.4639e-06,-6.1465e-06,-7.6943e-06,0.0070641,-0.0015262
6.3825e-06,5.8175e-06,-5.5319e-06,-8.2296e-06,0.0071578,-0.0015419
5.7443e-06,5.2358e-06,-4.9787e-06,-8.7059e-06,0.0072511,-0.0015586
5.1698e-06,4.7122e-06,-4.4808e-06,-9.1287e-06,0.0073439,-0.0015762
4.6529e-06,4.241e-06,-4.0327e-06,-9.5029e-06,0.0074364,-0.0015944
4.1876e-06,3.8169e-06,-3.6295e-06,-9.8331e-06,0.0075284,-0.0016134
3.7688e-06,3.4352e-06,-3.2665e-06,-1.0123e-05,0.0076199,-0.0016329
3.3919e-06,3.0917e-06,-2.9399e-06,-1.0377e-05,0.007711,-0.0016529
3.0527e-06,2.7825e-06,-2.6459e-06,-1.0597e-05,0.0078017,-0.0016734
2.7475e-06,2.5042e-06,-2.3813e-06,-1.0787e-05,0.0078919,-0.0016943
2.4727e-06,2.2538e-06,-2.1432e-06,-1.0949e-05,0.0079817,-0.0017155
2.2254e-06,2.0284e-06,-1.9288e-06,-1.1086e-05,0.0080711,-0.001737
2.0029e-06,1.8256e-06,-1.736e-06,-1.12e-05,0.0081601,-0.0017588
