0.59904,0.20956,-0.00074771,-0.033139,0.089156,-0.030465,-0.13465,0.010605,0.014394,-0.032723,-0.0012407,-0.017088,0
0.60497,0.17781,0.0055684,-0.33415,0.089156,-0.1034,-0.13465,0.2833,-0.83513,-0.52007,-0.75453,-0.60067,0
0.61184,0.14679,0.01174,-0.34842,0.089156,-0.17618,-0.13465,0.26936,-1.6738,-0.98762,-1.4819,-1.1795,0
0.6084,0.14623,0.0086923,-0.35416,0.89684,-1.747,0.56009,0.25812,-1.5935,-1.0914,-1.4574,-1.2275,0
0.61711,0.11037,0.016526,-0.37215,0.89684,-1.8869,0.63505,0.24782,-2.5842,-1.6109,-2.3068,-1.8883,0
0.62418,0.079145,0.02288,-0.3883,0.89684,-1.9928,0.6793,0.23812,-3.4325,-2.0772,-3.0406,-2.4691,0
0.63009,0.050925,0.028204,-0.40305,0.89684,-2.0756,0.70351,0.22888,-4.1866,-2.5113,-3.6988,-2.9991,0
0.63511,0.024883,0.032729,-0.41662,0.89684,-2.1407,0.71303,0.22003,-4.8708,-2.9236,-4.3016,-3.4928,0
0.6394,0.00054422,0.036594,-0.42919,0.89684,-2.1915,0.71109,0.21153,-5.4993,-3.3199,-4.8607,-3.9585,0
0.64305,-0.022388,0.039888,-0.44085,0.89684,-2.2304,0.69988,0.20335,-6.081,-3.7037,-5.3832,-4.4015,0
0.64613,-0.044104,0.042671,-0.45167,0.89684,-2.2591,0.68103,0.19547,-6.6218,-4.0773,-5.874,-4.8251,0
0.64868,-0.064728,0.044983,-0.46171,0.89684,-2.2791,0.65585,0.18787,-7.1253,-4.4422,-6.3362,-5.2313,0
0.65074,-0.084343,0.046853,-0.47102,0.89684,-2.2914,0.62539,0.18053,-7.5944,-4.799,-6.7718,-5.6216,0
0.65233,-0.103,0.048302,-0.47962,0.89684,-2.2973,0.59056,0.17345,-8.0306,-5.1485,-7.1823,-5.9969,0
0.65347,-0.12075,0.049345,-0.48753,0.89684,-2.2975,0.55215,0.16661,-8.4354,-5.4909,-7.5685,-6.3577,0
0.65417,-0.1376,0.049995,-0.49479,0.89684,-2.2928,0.51084,0.15999,-8.8095,-5.8263,-7.9313,-6.7045,0
0.65445,-0.15358,0.050264,-0.5014,0.89684,-2.284,0.46723,0.15361,-9.1539,-6.1548,-8.2712,-7.0375,0
0.65432,-0.16871,0.050165,-0.50739,0.89684,-2.2716,0.42184,0.14743,-9.4691,-6.4764,-8.5886,-7.3569,0
0.64844,-0.17279,0.044927,-0.50744,0.99344,-2.2644,0.28678,0.14147,-9.3973,-6.7203,-8.6119,-7.5056,0
0.64756,-0.18584,0.044157,-0.51228,0.99344,-2.2456,0.23817,0.13571,-9.6487,-7.0184,-8.8776,-7.7894,0
0.64631,-0.19806,0.043051,-0.51656,0.99344,-2.2246,0.18894,0.13015,-9.8724,-7.309,-9.1217,-8.0597,0
0.6447,-0.20946,0.041627,-0.52029,0.99344,-2.2018,0.13937,0.12478,-10.069,-7.592,-9.3448,-8.3166,0
0.64275,-0.22006,0.039905,-0.5235,0.99344,-2.1775,0.089694,0.1196,-10.241,-7.8673,-9.5475,-8.5603,0
0.6405,-0.22989,0.037905,-0.52622,0.99344,-2.152,0.040114,0.1146,-10.387,-8.1345,-9.7305,-8.791,0
0.63796,-0.23896,0.035649,-0.52848,0.99344,-2.1256,-0.0092012,0.10978,-10.51,-8.3936,-9.8946,-9.009,0
0.63516,-0.2473,0.033157,-0.53031,0.99344,-2.0984,-0.058111,0.10513,-10.61,-8.6444,-10.04,-9.2143,0
0.63212,-0.25494,0.030452,-0.53173,0.99344,-2.0707,-0.1065,0.10066,-10.69,-8.8867,-10.169,-9.4074,0
0.62887,-0.26189,0.027556,-0.53278,0.99344,-2.0425,-0.15427,0.096341,-10.749,-9.1204,-10.281,-9.5884,0
0.62543,-0.26819,0.024491,-0.53348,0.99344,-2.014,-0.20135,0.092186,-10.789,-9.3453,-10.377,-9.7576,0
0.62183,-0.27385,0.021279,-0.53386,0.99344,-1.9853,-0.24767,0.088187,-10.811,-9.5614,-10.457,-9.9152,0
0.61808,-0.27891,0.01794,-0.53395,0.99344,-1.9565,-0.29319,0.084339,-10.817,-9.7685,-10.524,-10.062,0
0.61422,-0.28338,0.014496,-0.53377,0.99344,-1.9277,-0.33787,0.080639,-10.807,-9.9665,-10.577,-10.197,0
